"","Date","Time","Receipt.number","Name","Variant","Unit","Quantity","Price..GBP.","Discount..GBP.","Final.price..GBP."
"1109",2017-08-09,2017-08-20 14:15:00,8056,"Latte","",NA,1,2.9,0,2.9
"1110",2017-08-09,2017-08-20 14:22:00,8057,"Tea","",NA,1,2.5,0,2.5
"1111",2017-08-09,2017-08-20 14:41:00,8058,"Macchiato","",NA,1,2.2,0,2.2
"1112",2017-08-09,2017-08-20 14:47:00,8059,"Americano","",NA,1,2.5,0,2.5
"1113",2017-08-09,2017-08-20 15:02:00,8060,"Flat White","",NA,1,2.7,0,2.7
"1114",2017-08-09,2017-08-20 15:05:00,8061,"Latte","",NA,1,2.9,0,2.9
"1115",2017-08-09,2017-08-20 15:19:00,8062,"Tea","",NA,1,2.5,0,2.5
"1116",2017-08-09,2017-08-20 15:45:00,8063,"Latte","",NA,1,2.9,0,2.9
"1117",2017-08-09,2017-08-20 16:02:00,8064,"Flat White","",NA,1,2.7,0,2.7
"1118",2017-08-09,2017-08-20 16:02:00,8064,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1119",2017-08-10,2017-08-20 06:32:00,8065,"Cappuccino","",NA,1,2.7,0,2.7
"1120",2017-08-10,2017-08-20 06:40:00,8066,"Cappuccino","",NA,1,2.7,0,2.7
"1121",2017-08-10,2017-08-20 06:42:00,8067,"Americano","",NA,1,2.5,0,2.5
"1122",2017-08-10,2017-08-20 06:43:00,8068,"Americano","",NA,1,2.5,0,2.5
"1123",2017-08-10,2017-08-20 06:50:00,8069,"Macchiato","",NA,1,2.2,0,2.2
"1124",2017-08-10,2017-08-20 06:50:00,8069,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1125",2017-08-10,2017-08-20 06:50:00,8070,"Americano","",NA,1,2.5,0,2.5
"1126",2017-08-10,2017-08-20 06:54:00,8071,"Flat White","",NA,1,2.7,0,2.7
"1127",2017-08-10,2017-08-20 06:54:00,8071,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1128",2017-08-10,2017-08-20 06:55:00,8072,"Flat White","",NA,2,5.4,0,5.4
"1129",2017-08-10,2017-08-20 07:00:00,8073,"Flat White","",NA,1,2.7,0,2.7
"1130",2017-08-10,2017-08-20 07:00:00,8073,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1131",2017-08-10,2017-08-20 07:00:00,8074,"Flat White","",NA,1,2.7,0,2.7
"1132",2017-08-10,2017-08-20 07:10:00,8075,"Flat White","",NA,1,2.7,0,2.7
"1133",2017-08-10,2017-08-20 07:10:00,8075,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1134",2017-08-10,2017-08-20 07:10:00,8076,"Latte","",NA,1,2.9,0,2.9
"1135",2017-08-10,2017-08-20 07:12:00,8077,"Flat White","",NA,1,2.7,0,2.7
"1136",2017-08-10,2017-08-20 07:15:00,8078,"Latte","",NA,1,2.9,0,2.9
"1137",2017-08-10,2017-08-20 07:15:00,8078,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1138",2017-08-10,2017-08-20 07:15:00,8078,"","",NA,1,1,0,1
"1139",2017-08-10,2017-08-20 07:15:00,8079,"Americano","",NA,1,2.5,0,2.5
"1140",2017-08-10,2017-08-20 07:15:00,8079,"Latte","",NA,1,2.9,0,2.9
"1141",2017-08-10,2017-08-20 07:16:00,8080,"Flat White","",NA,1,2.7,0,2.7
"1142",2017-08-10,2017-08-20 07:17:00,8081,"Cappuccino","",NA,1,2.7,0,2.7
"1143",2017-08-10,2017-08-20 07:20:00,8082,"Cappuccino","",NA,1,2.7,0,2.7
"1144",2017-08-10,2017-08-20 07:21:00,8083,"Cappuccino","",NA,1,2.7,0,2.7
"1145",2017-08-10,2017-08-20 07:25:00,8084,"Flat White","",NA,1,2.7,0,2.7
"1146",2017-08-10,2017-08-20 07:26:00,8085,"Latte","",NA,1,2.9,0,2.9
"1147",2017-08-10,2017-08-20 07:27:00,8086,"Cappuccino","",NA,1,2.7,0,2.7
"1148",2017-08-10,2017-08-20 07:28:00,8087,"Latte","",NA,1,2.9,0,2.9
"1149",2017-08-10,2017-08-20 07:30:00,8088,"Latte","",NA,1,2.9,0,2.9
"1150",2017-08-10,2017-08-20 07:33:00,8089,"Flat White","",NA,1,2.7,0,2.7
"1151",2017-08-10,2017-08-20 07:33:00,8089,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"1152",2017-08-10,2017-08-20 07:33:00,8090,"Latte","",NA,1,2.9,0,2.9
"1153",2017-08-10,2017-08-20 07:34:00,8091,"Tea","",NA,1,2.5,0,2.5
"1154",2017-08-10,2017-08-20 07:34:00,8091,"Cappuccino","",NA,1,2.7,0,2.7
"1155",2017-08-10,2017-08-20 07:39:00,8092,"Latte","",NA,1,2.9,0,2.9
"1156",2017-08-10,2017-08-20 07:39:00,8092,"Biscotto","",NA,1,1,0,1
"1157",2017-08-10,2017-08-20 07:48:00,8093,"Cappuccino","",NA,1,2.7,0,2.7
"1158",2017-08-10,2017-08-20 07:49:00,8094,"Latte","",NA,1,2.9,0,2.9
"1159",2017-08-10,2017-08-20 07:49:00,8094,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"1160",2017-08-10,2017-08-20 07:54:00,8095,"Macchiato","",NA,1,2.2,0,2.2
"1161",2017-08-10,2017-08-20 07:54:00,8095,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1162",2017-08-10,2017-08-20 07:54:00,8095,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"1163",2017-08-10,2017-08-20 07:55:00,8096,"Espresso","",NA,1,2,0,2
"1164",2017-08-10,2017-08-20 07:55:00,8096,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1165",2017-08-10,2017-08-20 08:03:00,8097,"Americano","",NA,1,2.5,0.38,2.12
"1166",2017-08-10,2017-08-20 08:04:00,8098,"Flat White","",NA,1,2.7,0.41,2.29
"1167",2017-08-10,2017-08-20 08:07:00,8099,"Espresso","",NA,1,2,0,2
"1168",2017-08-10,2017-08-20 08:07:00,8099,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1169",2017-08-10,2017-08-20 08:07:00,8099,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"1170",2017-08-10,2017-08-20 08:09:00,8100,"Flat White","",NA,1,2.7,0,2.7
"1171",2017-08-10,2017-08-20 08:09:00,8101,"Latte","",NA,1,2.9,0.43,2.47
"1172",2017-08-10,2017-08-20 08:09:00,8101,"Flat White","",NA,1,2.7,0.41,2.29
"1173",2017-08-10,2017-08-20 08:13:00,8102,"Latte","",NA,1,2.9,0,2.9
"1174",2017-08-10,2017-08-20 08:13:00,8102,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1175",2017-08-10,2017-08-20 08:15:00,8103,"Americano","",NA,1,2.5,0,2.5
"1176",2017-08-10,2017-08-20 08:15:00,8104,"Croissant Filled TA","",NA,1,3,0,3
"1177",2017-08-10,2017-08-20 08:19:00,8105,"Cappuccino","",NA,1,2.7,0,2.7
"1178",2017-08-10,2017-08-20 08:19:00,8106,"Flat White","",NA,1,2.7,0,2.7
"1179",2017-08-10,2017-08-20 08:24:00,8107,"Latte","",NA,1,2.9,0,2.9
"1180",2017-08-10,2017-08-20 08:24:00,8107,"Tea","",NA,1,2.5,0,2.5
"1181",2017-08-10,2017-08-20 08:26:00,8108,"Latte","",NA,1,2.9,0,2.9
"1182",2017-08-10,2017-08-20 08:27:00,8109,"Latte","",NA,1,2.9,0,2.9
"1183",2017-08-10,2017-08-20 08:28:00,8110,"Tea","",NA,1,2.5,0,2.5
"1184",2017-08-10,2017-08-20 08:29:00,8111,"Mocha","",NA,1,3.1,0,3.1
"1185",2017-08-10,2017-08-20 08:29:00,8111,"Croissant TA","",NA,1,1.5,0,1.5
"1186",2017-08-10,2017-08-20 08:30:00,8112,"Flat White","",NA,1,2.7,0,2.7
"1187",2017-08-10,2017-08-20 08:30:00,8112,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"1188",2017-08-10,2017-08-20 08:31:00,8113,"Flat White","",NA,1,2.7,0,2.7
"1189",2017-08-10,2017-08-20 08:31:00,8113,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1190",2017-08-10,2017-08-20 08:32:00,8114,"Flat White","",NA,1,2.7,0,2.7
"1191",2017-08-10,2017-08-20 08:33:00,8115,"Almond Croissant TA","",NA,1,2,0,2
"1192",2017-08-10,2017-08-20 08:34:00,8116,"Cappuccino","",NA,1,2.7,0.4,2.3
"1193",2017-08-10,2017-08-20 08:34:00,8116,"Milk Alternatives","Almond",NA,1,0.5,0.08,0.42
"1194",2017-08-10,2017-08-20 08:34:00,8116,"Flapjack TA","",NA,1,2,0.3,1.7
"1195",2017-08-10,2017-08-20 08:34:00,8117,"Flat White","",NA,1,2.7,0.41,2.29
"1196",2017-08-10,2017-08-20 08:39:00,8118,"Flat White","",NA,1,2.7,0,2.7
"1197",2017-08-10,2017-08-20 08:46:00,8119,"Macchiato","",NA,1,2.2,0,2.2
"1198",2017-08-10,2017-08-20 08:46:00,8119,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1199",2017-08-10,2017-08-20 08:46:00,8119,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1200",2017-08-10,2017-08-20 08:46:00,8119,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"1201",2017-08-10,2017-08-20 08:51:00,8120,"Almond Croissant TA","",NA,1,2,0.3,1.7
"1202",2017-08-10,2017-08-20 08:51:00,8120,"Latte","",NA,2,5.8,0.87,4.93
"1203",2017-08-10,2017-08-20 08:51:00,8120,"Salmon bagel TA","",NA,1,3.7,0.56,3.14
"1204",2017-08-10,2017-08-20 08:51:00,8120,"Milk Alternatives","Hazelnut",NA,2,1,0.15,0.85
"1205",2017-08-10,2017-08-20 08:54:00,8121,"Cappuccino","",NA,1,2.7,0,2.7
"1206",2017-08-10,2017-08-20 08:54:00,8122,"Flat White","",NA,1,2.7,0,2.7
"1207",2017-08-10,2017-08-20 08:58:00,8123,"Americano","",NA,1,2.5,0,2.5
"1208",2017-08-10,2017-08-20 08:58:00,8124,"Cappuccino","",NA,1,2.7,0.41,2.29
"1209",2017-08-10,2017-08-20 08:59:00,8125,"Flat White","",NA,1,2.7,0,2.7
"1210",2017-08-10,2017-08-20 09:00:00,8126,"Macchiato","",NA,1,2.2,0,2.2
"1211",2017-08-10,2017-08-20 09:00:00,8126,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1212",2017-08-10,2017-08-20 09:03:00,8127,"Flat White","",NA,1,2.7,0,2.7
"1213",2017-08-10,2017-08-20 09:04:00,8128,"Espresso","",NA,1,2,0,2
"1214",2017-08-10,2017-08-20 09:04:00,8128,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1215",2017-08-10,2017-08-20 09:09:00,8129,"Cappuccino","",NA,1,2.7,0.41,2.29
"1216",2017-08-10,2017-08-20 09:13:00,8130,"Cappuccino","",NA,1,2.7,0,2.7
"1217",2017-08-10,2017-08-20 09:14:00,8131,"Flat White","",NA,1,2.7,0,2.7
"1218",2017-08-10,2017-08-20 09:14:00,8132,"Tea","",NA,1,2.5,0,2.5
"1219",2017-08-10,2017-08-20 09:14:00,8132,"Croissant TA","",NA,1,1.5,0,1.5
"1220",2017-08-10,2017-08-20 09:15:00,8133,"Latte","",NA,1,2.9,0.44,2.46
"1221",2017-08-10,2017-08-20 09:15:00,8133,"Cake TA","Banana pecan",NA,1,2.8,0.42,2.38
"1222",2017-08-10,2017-08-20 09:16:00,8134,"Cappuccino","",NA,1,2.7,0,2.7
"1223",2017-08-10,2017-08-20 09:16:00,8134,"Pain Au Choc TA","",NA,1,2,0,2
"1224",2017-08-10,2017-08-20 09:19:00,8135,"Mocha","",NA,1,3.1,0,3.1
"1225",2017-08-10,2017-08-20 09:19:00,8135,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1226",2017-08-10,2017-08-20 09:19:00,8136,"Cappuccino","",NA,1,2.7,0,2.7
"1227",2017-08-10,2017-08-20 09:24:00,8137,"Toast","Cheese",NA,1,4,0,4
"1228",2017-08-10,2017-08-20 09:24:00,8137,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1229",2017-08-10,2017-08-20 09:32:00,8138,"Americano","",NA,1,2.5,0,2.5
"1230",2017-08-10,2017-08-20 09:35:00,8139,"Flat White","",NA,1,2.7,0,2.7
"1231",2017-08-10,2017-08-20 09:36:00,8140,"Latte","",NA,1,2.9,0,2.9
"1232",2017-08-10,2017-08-20 09:37:00,8141,"Avoc on Toast","Normal",NA,1,6,0,6
"1233",2017-08-10,2017-08-20 09:39:00,8142,"Flat White","",NA,1,2.7,0,2.7
"1234",2017-08-10,2017-08-20 09:39:00,8142,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"1235",2017-08-10,2017-08-20 09:42:00,8143,"Americano","",NA,1,2.5,0,2.5
"1236",2017-08-10,2017-08-20 09:42:00,8143,"Flat White","",NA,1,2.7,0,2.7
"1237",2017-08-10,2017-08-20 09:45:00,8144,"Latte","",NA,1,2.9,0,2.9
"1238",2017-08-10,2017-08-20 09:45:00,8144,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1239",2017-08-10,2017-08-20 09:45:00,8144,"Granola","",NA,1,3,0,3
"1240",2017-08-10,2017-08-20 09:55:00,8145,"Flat White","",NA,1,2.7,0,2.7
"1241",2017-08-10,2017-08-20 09:59:00,8146,"Flat White","",NA,1,2.7,0,2.7
"1242",2017-08-10,2017-08-20 10:02:00,8147,"Latte","",NA,1,2.9,0,2.9
"1243",2017-08-10,2017-08-20 10:02:00,8147,"Almond Croissant TA","",NA,1,2,0,2
"1244",2017-08-10,2017-08-20 10:05:00,8148,"Acqua Panna","",NA,1,1.5,0,1.5
"1245",2017-08-10,2017-08-20 10:05:00,8149,"Flat White","",NA,1,2.7,0,2.7
"1246",2017-08-10,2017-08-20 10:09:00,8150,"","",NA,1,0.3,0,0.3
"1247",2017-08-10,2017-08-20 10:25:00,8151,"Espresso","",NA,1,2,0,2
"1248",2017-08-10,2017-08-20 10:25:00,8151,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1249",2017-08-10,2017-08-20 10:29:00,8152,"Latte","",NA,1,2.9,0,2.9
"1250",2017-08-10,2017-08-20 10:32:00,8153,"Americano","",NA,1,2.5,0,2.5
"1251",2017-08-10,2017-08-20 10:35:00,8154,"Flat White","",NA,1,2.7,0,2.7
"1252",2017-08-10,2017-08-20 10:35:00,8154,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1253",2017-08-10,2017-08-20 10:37:00,8155,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"1254",2017-08-10,2017-08-20 10:47:00,8156,"Flat White","",NA,1,2.7,0,2.7
"1255",2017-08-10,2017-08-20 10:48:00,8157,"Cappuccino","",NA,1,2.7,0,2.7
"1256",2017-08-10,2017-08-20 10:48:00,8157,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1257",2017-08-10,2017-08-20 10:54:00,8158,"Latte","",NA,1,2.9,0,2.9
"1258",2017-08-10,2017-08-20 10:58:00,8159,"Macchiato","",NA,1,2.2,0.33,1.87
"1259",2017-08-10,2017-08-20 10:58:00,8159,"Pastel De Nata TA","",NA,1,1.8,0.27,1.53
"1260",2017-08-10,2017-08-20 11:03:00,8160,"Cappuccino","",NA,1,2.7,0,2.7
"1261",2017-08-10,2017-08-20 11:05:00,8161,"Latte","",NA,1,2.9,0,2.9
"1262",2017-08-10,2017-08-20 11:05:00,8161,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1263",2017-08-10,2017-08-20 11:05:00,8161,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1264",2017-08-10,2017-08-20 11:05:00,8161,"Croissant Filled TA","",NA,1,3,0,3
"1265",2017-08-10,2017-08-20 11:05:00,8162,"Flat White","",NA,1,2.7,0,2.7
"1266",2017-08-10,2017-08-20 11:05:00,8162,"Cake TA","Carrot",NA,1,2.8,0,2.8
"1267",2017-08-10,2017-08-20 11:07:00,8163,"Americano","",NA,1,2.5,0,2.5
"1268",2017-08-10,2017-08-20 11:07:00,8163,"Toast","Bacon",NA,1,4.5,0,4.5
"1269",2017-08-10,2017-08-20 11:20:00,8164,"Cappuccino","",NA,1,2.7,0,2.7
"1270",2017-08-10,2017-08-20 11:20:00,8164,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1271",2017-08-10,2017-08-20 11:24:00,8165,"Latte","",NA,1,2.9,0,2.9
"1272",2017-08-10,2017-08-20 11:33:00,8166,"Latte","",NA,1,2.9,0,2.9
"1273",2017-08-10,2017-08-20 11:33:00,8166,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1274",2017-08-10,2017-08-20 11:36:00,8167,"Americano","",NA,2,5,0,5
"1275",2017-08-10,2017-08-20 11:40:00,8168,"Americano","",NA,1,2.5,0,2.5
"1276",2017-08-10,2017-08-20 11:40:00,8168,"Cake TA","Banana pecan",NA,1,2.8,0,2.8
"1277",2017-08-10,2017-08-20 11:42:00,8169,"Americano","",NA,1,2.5,0,2.5
"1278",2017-08-10,2017-08-20 11:42:00,8170,"Biscotto","",NA,1,1,0,1
"1279",2017-08-10,2017-08-20 11:45:00,8171,"Macchiato","",NA,1,2.2,0,2.2
"1280",2017-08-10,2017-08-20 11:52:00,8172,"Flat White","",NA,1,2.7,0,2.7
"1281",2017-08-10,2017-08-20 11:57:00,8173,"Macchiato","",NA,1,2.2,0,2.2
"1282",2017-08-10,2017-08-20 12:06:00,8174,"Flat White","",NA,1,2.7,0,2.7
"1283",2017-08-10,2017-08-20 12:15:00,8175,"Americano","",NA,1,2.5,0,2.5
"1284",2017-08-10,2017-08-20 12:21:00,8176,"Flat White","",NA,1,2.7,0,2.7
"1285",2017-08-10,2017-08-20 12:52:00,8177,"Hot Chocolate","",NA,1,2.8,0,2.8
"1286",2017-08-10,2017-08-20 12:53:00,8178,"Macchiato","",NA,1,2.2,0,2.2
"1287",2017-08-10,2017-08-20 13:28:00,8179,"","",NA,1,1,0,1
"1288",2017-08-10,2017-08-20 13:32:00,8180,"Toast","Bacon",NA,1,4.5,0,4.5
"1289",2017-08-10,2017-08-20 13:32:00,8180,"Marocchino","",NA,1,2.3,0,2.3
"1290",2017-08-10,2017-08-20 14:05:00,8181,"Macchiato","",NA,1,2.2,0,2.2
"1291",2017-08-10,2017-08-20 14:05:00,8181,"Biscotto","",NA,1,1,0,1
"1292",2017-08-10,2017-08-20 14:31:00,8182,"Flat White","",NA,1,2.7,0,2.7
"1293",2017-08-10,2017-08-20 14:31:00,8182,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1294",2017-08-10,2017-08-20 14:33:00,8183,"Latte","",NA,1,2.9,0,2.9
"1295",2017-08-10,2017-08-20 14:58:00,8184,"Americano","",NA,1,2.5,0.38,2.12
"1296",2017-08-10,2017-08-20 15:02:00,8185,"Latte","",NA,1,2.9,0,2.9
"1297",2017-08-10,2017-08-20 15:04:00,8186,"Espresso","",NA,2,4,0.6,3.4
"1298",2017-08-10,2017-08-20 15:04:00,8186,"Extra Shot","Extra shot",NA,2,0.4,0.06,0.34
"1299",2017-08-10,2017-08-20 15:30:00,8187,"Flat White","",NA,1,2.7,0.41,2.29
"1300",2017-08-10,2017-08-20 15:35:00,8188,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"1301",2017-08-10,2017-08-20 15:38:00,8189,"Flat White","",NA,1,2.7,0,2.7
"1302",2017-08-10,2017-08-20 15:40:00,8190,"Macchiato","",NA,1,2.2,0,2.2
"1303",2017-08-10,2017-08-20 15:40:00,8190,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1304",2017-08-10,2017-08-20 15:43:00,8191,"Hot Chocolate","",NA,1,2.8,0,2.8
"1305",2017-08-10,2017-08-20 15:43:00,8191,"Americano","",NA,2,5,0,5
"1306",2017-08-10,2017-08-20 16:16:00,8192,"","",NA,1,0.05,0,0.05
"1307",2017-08-11,2017-08-20 06:16:00,8193,"Cappuccino","",NA,1,2.7,0,2.7
"1308",2017-08-11,2017-08-20 06:26:00,8194,"Flat White","",NA,1,2.7,0,2.7
"1309",2017-08-11,2017-08-20 06:29:00,8195,"Flat White","",NA,1,2.7,0,2.7
"1310",2017-08-11,2017-08-20 06:29:00,8196,"Latte","",NA,1,2.9,0,2.9
"1311",2017-08-11,2017-08-20 06:31:00,8197,"Flat White","",NA,1,2.7,0,2.7
"1312",2017-08-11,2017-08-20 06:32:00,8198,"Espresso","",NA,1,2,0,2
"1313",2017-08-11,2017-08-20 06:32:00,8198,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1314",2017-08-11,2017-08-20 06:51:00,8199,"Macchiato","",NA,1,2.2,0,2.2
"1315",2017-08-11,2017-08-20 06:51:00,8199,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1316",2017-08-11,2017-08-20 06:52:00,8200,"Flat White","",NA,1,2.7,0,2.7
"1317",2017-08-11,2017-08-20 06:54:00,8201,"Flat White","",NA,1,2.7,0,2.7
"1318",2017-08-11,2017-08-20 06:54:00,8201,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1319",2017-08-11,2017-08-20 06:55:00,8202,"Americano","",NA,1,2.5,0,2.5
"1320",2017-08-11,2017-08-20 06:55:00,8202,"Almond Croissant TA","",NA,1,2,0,2
"1321",2017-08-11,2017-08-20 06:58:00,8203,"Latte","",NA,1,2.9,0,2.9
"1322",2017-08-11,2017-08-20 06:58:00,8204,"Americano","",NA,1,2.5,0,2.5
"1323",2017-08-11,2017-08-20 07:02:00,8205,"Mocha","",NA,1,3.1,1.55,1.55
"1324",2017-08-11,2017-08-20 07:04:00,8206,"Cappuccino","",NA,1,2.7,0,2.7
"1325",2017-08-11,2017-08-20 07:07:00,8207,"Flat White","",NA,1,2.7,0,2.7
"1326",2017-08-11,2017-08-20 07:09:00,8208,"Flat White","",NA,1,2.7,0,2.7
"1327",2017-08-11,2017-08-20 07:11:00,8209,"Latte","",NA,1,2.9,0,2.9
"1328",2017-08-11,2017-08-20 07:12:00,8210,"Flat White","",NA,1,2.7,0,2.7
"1329",2017-08-11,2017-08-20 07:12:00,8210,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1330",2017-08-11,2017-08-20 07:15:00,8211,"Flat White","",NA,1,2.7,0,2.7
"1331",2017-08-11,2017-08-20 07:15:00,8212,"Flat White","",NA,1,2.7,0,2.7
"1332",2017-08-11,2017-08-20 07:16:00,8213,"Flat White","",NA,1,2.7,0,2.7
"1333",2017-08-11,2017-08-20 07:16:00,8213,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1334",2017-08-11,2017-08-20 07:17:00,8214,"Americano","",NA,1,2.5,0,2.5
"1335",2017-08-11,2017-08-20 07:19:00,8215,"Cappuccino","",NA,1,2.7,0,2.7
"1336",2017-08-11,2017-08-20 07:24:00,8216,"Cappuccino","",NA,1,2.7,0,2.7
"1337",2017-08-11,2017-08-20 07:27:00,8217,"Cappuccino","",NA,1,2.7,0,2.7
"1338",2017-08-11,2017-08-20 07:27:00,8217,"Cake TA","Banana pecan",NA,1,2.8,0,2.8
"1339",2017-08-11,2017-08-20 07:28:00,8218,"Cappuccino","",NA,1,2.7,0,2.7
"1340",2017-08-11,2017-08-20 07:34:00,8219,"Cappuccino","",NA,1,2.7,0,2.7
"1341",2017-08-11,2017-08-20 07:34:00,8219,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1342",2017-08-11,2017-08-20 07:37:00,8220,"Cappuccino","",NA,1,2.7,0,2.7
"1343",2017-08-11,2017-08-20 07:37:00,8220,"Almond Croissant TA","",NA,1,2,0,2
"1344",2017-08-11,2017-08-20 07:38:00,8221,"Pain Au Choc TA","",NA,1,2,0,2
"1345",2017-08-11,2017-08-20 07:38:00,8221,"Latte","",NA,1,2.9,0,2.9
"1346",2017-08-11,2017-08-20 07:41:00,8222,"Flat White","",NA,1,2.7,0,2.7
"1347",2017-08-11,2017-08-20 07:44:00,8223,"Cappuccino","",NA,1,2.7,0,2.7
"1348",2017-08-11,2017-08-20 07:44:00,8223,"Pain Au Choc TA","",NA,1,2,0,2
"1349",2017-08-11,2017-08-20 07:46:00,8224,"Espresso","",NA,1,2,0,2
"1350",2017-08-11,2017-08-20 07:47:00,8225,"Flat White","",NA,1,2.7,0,2.7
"1351",2017-08-11,2017-08-20 07:47:00,8225,"Croissant TA","",NA,1,1.5,0,1.5
"1352",2017-08-11,2017-08-20 07:48:00,8226,"Americano","",NA,1,2.5,0,2.5
"1353",2017-08-11,2017-08-20 07:49:00,8227,"Flat White","",NA,1,2.7,0,2.7
"1354",2017-08-11,2017-08-20 07:49:00,8227,"Croissant TA","",NA,1,1.5,0,1.5
"1355",2017-08-11,2017-08-20 07:50:00,8228,"Latte","",NA,1,2.9,0.43,2.47
"1356",2017-08-11,2017-08-20 07:50:00,8228,"Americano","",NA,1,2.5,0.38,2.12
"1357",2017-08-11,2017-08-20 07:53:00,8229,"Latte","",NA,1,2.9,0,2.9
"1358",2017-08-11,2017-08-20 07:54:00,8230,"Flat White","",NA,1,2.7,0,2.7
"1359",2017-08-11,2017-08-20 07:56:00,8231,"Americano","",NA,1,2.5,0,2.5
"1360",2017-08-11,2017-08-20 08:02:00,8232,"Cappuccino","",NA,1,2.7,0,2.7
"1361",2017-08-11,2017-08-20 08:06:00,8233,"Flat White","",NA,1,2.7,0,2.7
"1362",2017-08-11,2017-08-20 08:09:00,8234,"Flat White","",NA,1,2.7,0,2.7
"1363",2017-08-11,2017-08-20 08:09:00,8234,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1364",2017-08-11,2017-08-20 08:10:00,8235,"Flat White","",NA,1,2.7,0,2.7
"1365",2017-08-11,2017-08-20 08:10:00,8235,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"1366",2017-08-11,2017-08-20 08:12:00,8236,"Latte","",NA,1,2.9,0,2.9
"1367",2017-08-11,2017-08-20 08:12:00,8236,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1368",2017-08-11,2017-08-20 08:12:00,8236,"","",NA,1,1,0,1
"1369",2017-08-11,2017-08-20 08:13:00,8237,"Flat White","",NA,1,2.7,0,2.7
"1370",2017-08-11,2017-08-20 08:13:00,8238,"Latte","",NA,1,2.9,0,2.9
"1371",2017-08-11,2017-08-20 08:13:00,8238,"Flat White","",NA,1,2.7,0,2.7
"1372",2017-08-11,2017-08-20 08:18:00,8239,"Flat White","",NA,4,10.8,0,10.8
"1373",2017-08-11,2017-08-20 08:18:00,8239,"Extra Shot","Extra shot",NA,4,0.8,0,0.8
"1374",2017-08-11,2017-08-20 08:20:00,8240,"Flat White","",NA,1,2.7,0,2.7
"1375",2017-08-11,2017-08-20 08:20:00,8240,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1376",2017-08-11,2017-08-20 08:23:00,8241,"Americano","",NA,1,2.5,0,2.5
"1377",2017-08-11,2017-08-20 08:23:00,8241,"Croissant Filled TA","",NA,1,3,0,3
"1378",2017-08-11,2017-08-20 08:27:00,8242,"Cappuccino","",NA,1,2.7,0,2.7
"1379",2017-08-11,2017-08-20 08:27:00,8243,"Latte","",NA,1,2.9,0,2.9
"1380",2017-08-11,2017-08-20 08:27:00,8243,"Croissant Filled TA","",NA,1,3,0,3
"1381",2017-08-11,2017-08-20 08:29:00,8244,"Latte","",NA,1,2.9,0,2.9
"1382",2017-08-11,2017-08-20 08:33:00,8245,"Latte","",NA,1,2.9,0,2.9
"1383",2017-08-11,2017-08-20 08:35:00,8246,"Mocha","",NA,1,3.1,0,3.1
"1384",2017-08-11,2017-08-20 08:36:00,8247,"Cappuccino","",NA,1,2.7,0,2.7
